id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
152,0.795591182,1,0.64,0,0.157894737,1,0.951612903,0.888888889,0.8,0.714285714,0.6,0.49744898,0.998664887,-0.710226668,0.785714286,0.388888889,0.944444444,1,0,0,1
153,0.657314629,0,0.2,0,0.105263158,1,0.483870968,0.666666667,0.033333333,0.142857143,0.45,0.260204082,0.342456609,0.021012285,1,0.055555556,0.5,1,1,0,2
154,0.698730795,0,0.96,1,0.315789474,0,0.693548387,0.666666667,0.716666667,0.142857143,0.4,0.29744898,0.060080107,-1.493104186,0.5,0.111111111,0.055555556,0,1,1,0
155,0.795591182,0,0.72,1,0.210526316,1,0.709677419,0.888888889,0.491666667,0,0.3,0.343877551,0.951268358,-0.67334198,0.785714286,0.555555556,0.222222222,1,1,0,1
156,0.090848363,0,0.72,0,0.157894737,1,0.935483871,0.777777778,0.141666667,0.428571429,0.2,0.573979592,0.993991989,-1.613901542,0.928571429,0.222222222,0.333333333,1,0,1,0
157,0.482965932,0,0,0,0.842105263,1,0.064516129,0.333333333,0.241666667,0.714285714,0.9,0.381122449,0.217623498,-1.492182069,0.357142857,0,0.5,1,1,1,0
158,0.571142285,0,0.92,0,0,0,0.435483871,0.444444444,0.983333333,0.714285714,0,0.82244898,0.989986649,1.454904558,0.857142857,0,0.944444444,0,0,0,3
159,0.894455578,0,0,1,0.631578947,0,0.516129032,0.666666667,0.516666667,0,0.8,0.158673469,0.697596796,-0.96473102,0.214285714,0,0.444444444,0,0,0,1
160,0.654642619,1,0.08,1,0.210526316,1,0.564516129,0.555555556,0.133333333,0.571428571,0.65,0.059183673,0.689586115,0.756861825,0.357142857,0.277777778,0.777777778,1,1,1,2
161,0.307281229,1,0.4,1,0.526315789,0,0.790322581,0.222222222,0.6,0.714285714,0.8,0.282653061,0.080774366,0.790058044,0.714285714,0.333333333,0.277777778,1,1,1,2
162,0.531062124,0,0.16,1,0,1,0.193548387,0.444444444,0.366666667,0.571428571,0.15,0.41377551,0.515353805,-1.506935944,0.142857143,0.055555556,0.111111111,1,1,1,0
163,0.462257849,0,0.16,0,0.578947368,0,0.387096774,0.444444444,0.716666667,0,1,0.37244898,0.820427236,-1.464518552,0.857142857,0.777777778,0.111111111,1,0,1,0
164,0.627922512,0,0.64,1,0.578947368,1,0.016129032,0,0.316666667,1,0.85,0.294387755,0.3811749,0.177772212,0.785714286,0.222222222,0.277777778,1,0,1,2
165,0.010688043,0,0.36,1,0.157894737,1,0.5,0.777777778,0.858333333,0.428571429,0.4,0.336734694,0.316421896,1.456748793,0.857142857,0.888888889,0.5,1,0,1,3
166,0.16499666,1,0.48,0,0,1,0.403225806,0.888888889,0.583333333,1,0.2,0.229591837,0.703604806,0.001647823,0.928571429,0.5,0.277777778,1,0,0,1
167,0.41750167,1,0.76,0,0.105263158,1,0.129032258,0.333333333,0.666666667,0.714285714,0.15,0.623979592,0.741655541,-0.068433085,0.142857143,0.333333333,0.555555556,1,1,1,2
168,0.715430862,0,0.04,0,0,1,0.903225806,0.111111111,0.641666667,0.857142857,0.4,0.565816327,0.959279039,0.311479209,0.5,0.444444444,0.444444444,1,0,0,3
169,0.713426854,0,0.92,1,0.894736842,0,0.677419355,0.222222222,0.25,0.428571429,1,0.022959184,0.962616822,-0.796905687,0.285714286,0.111111111,0.833333333,1,0,0,1
170,0.513694055,1,0.04,1,0.105263158,1,0.483870968,0.444444444,0.175,0.857142857,0.3,0.15255102,0.230307076,1.517608529,0,0.166666667,0.611111111,1,1,0,3
171,0.903807615,0,1,0,0.105263158,1,0.096774194,0,0.175,0.571428571,0.25,0.258163265,0.084779706,-0.219660309,0.857142857,0.222222222,1,1,1,0,1
172,0.082832331,1,0.28,1,0.263157895,1,0.129032258,0.111111111,0.858333333,0.428571429,0.4,0.323979592,0.228304406,1.105422133,0.285714286,0.055555556,0.277777778,1,1,1,2
173,0.718770875,0,0,1,0,1,0.64516129,0.222222222,0.975,0.571428571,0.2,0.533163265,0.82576769,-0.059211913,1,0.333333333,0.555555556,1,0,0,2
174,0.022044088,0,0,1,0,1,0.225806452,1,0.908333333,0.571428571,0.05,0.200510204,0.466622163,1.661458815,0.785714286,0.666666667,1,1,0,0,3
175,0.297261189,0,0.48,1,0.421052632,1,0.370967742,0.777777778,0.525,0.714285714,0.75,0.331632653,0.82777036,0.048675802,0.142857143,0.277777778,0.611111111,1,1,1,2
176,0.122912492,0,0,0,0.105263158,0,0.435483871,0.777777778,0.108333333,0.857142857,0.5,0.220918367,0.098798398,-1.287472047,0.642857143,0.444444444,0.111111111,0,0,1,0
177,0.967267869,0,0.32,1,0,0,0.338709677,0,0.175,0.571428571,0.05,0.428061224,0.424566088,0.326233084,0.642857143,0.444444444,1,1,0,0,3
178,0.297929192,0,0.12,1,0,1,0.322580645,0,0.975,0.142857143,0.65,0.6,0.480640854,0.661883751,0.785714286,0.666666667,0,1,0,0,2
179,0.200400802,1,0.68,1,0.105263158,0,0.983870968,0.333333333,0.708333333,0.857142857,0.2,0.331632653,0.253004005,-0.46770984,0.857142857,0.222222222,0.944444444,0,0,1,1
180,0.13493654,1,0.88,0,0.631578947,1,0.451612903,0.222222222,0.275,0,1,0.11122449,0.377169559,-0.601416837,0.642857143,0.388888889,0.277777778,1,0,0,0
181,0.443553774,1,0.76,0,0.578947368,0,0.629032258,0.111111111,0.816666667,0.714285714,0.6,0.287755102,0.220961282,-1.254275827,1,0.666666667,0.722222222,1,0,0,0
182,0.388109552,0,0.12,0,0,0,0.580645161,0,0.983333333,1,0.25,0.503061224,0.461281709,0.196214556,0.071428571,0.055555556,0.833333333,0,1,1,2
183,0.305945224,1,0.84,1,0.789473684,0,0.290322581,1,0.033333333,0.428571429,0.95,0.28622449,0.755006676,1.697421386,0.785714286,0.055555556,0.222222222,1,0,0,3
184,0.668670675,1,0.28,0,0,0,0.838709677,0.111111111,0.483333333,0.571428571,0.6,0.033163265,0.058744993,1.446605503,0.857142857,0.777777778,0.777777778,1,1,0,3
185,0.587174349,1,0.64,1,0.052631579,1,0.032258065,0.777777778,0.1,0.285714286,0.65,0.214285714,0,-1.223845959,0.571428571,0.111111111,0.722222222,1,1,0,0
186,0.511022044,0,0,0,0,1,0.048387097,0,0.125,0.714285714,0.45,0.696428571,0.799732977,-0.403161635,0.428571429,0,0.888888889,1,0,0,2
187,0.957247829,1,0.84,1,0,1,0.709677419,0,0.191666667,0,0.85,0.315816327,0.533377837,0.752251239,0.571428571,0.5,0,1,1,1,3
188,0.937875752,1,0,0,0.157894737,1,0.064516129,0.444444444,0.591666667,0,0.25,0.433163265,0.265687583,-0.53410228,0.285714286,0.277777778,0.444444444,1,1,0,1
189,0.888443554,0,0.36,1,0.105263158,0,0.661290323,0.888888889,0.583333333,0.571428571,0.25,0.311734694,0.58811749,1.576624031,0.857142857,0.388888889,0.611111111,1,1,1,3
190,0.063460254,0,0.36,0,0.421052632,0,0.709677419,0.555555556,0.708333333,0,0.9,0.48622449,0.323097463,0.351130249,0.714285714,0.222222222,0.722222222,1,1,0,1
191,0.708750835,1,0.32,1,0.052631579,1,0.080645161,0.111111111,0.916666667,0.571428571,0.75,0.32755102,0.689586115,0.109535538,0.5,0.555555556,0.222222222,1,0,0,2
192,0.660654643,1,0,1,0.210526316,1,1,0.222222222,0.583333333,1,0.4,0.722959184,0.6435247,1.360848602,0.857142857,0.5,0.277777778,1,1,1,3
193,0.682698731,1,0.76,0,0.263157895,1,0.887096774,0.111111111,0.308333333,0.142857143,0.3,0.126020408,0.026034713,1.70295409,0.928571429,0.666666667,0.444444444,1,1,1,3
194,0.092852371,0,0.04,0,0,0,0.290322581,0,0.691666667,0.428571429,0.75,0.362244898,0.453271028,0.663727986,0.142857143,0.277777778,0.888888889,1,1,0,2
195,0.684702739,0,0.64,0,0.052631579,1,0.338709677,0.111111111,0.308333333,0.857142857,0.4,0.366326531,0.167556742,0.094781662,0.928571429,0.555555556,0.055555556,1,1,0,2
196,0.993987976,0,0.8,1,0,1,0.629032258,0.777777778,0.116666667,0.285714286,0.65,0.56122449,0.665554072,-0.423448214,0.857142857,0.5,0.555555556,1,1,1,2
197,0.539078156,0,0.56,0,0,1,0.951612903,0.666666667,0.216666667,0.285714286,0.35,0.030102041,0.477303071,1.134929884,0.714285714,0.111111111,0.111111111,1,0,1,3
198,0.072144289,0,0,0,0.157894737,0,0.387096774,0.222222222,0.108333333,0.428571429,0.2,0.478571429,0.966622163,-0.238102653,0.428571429,0.555555556,0.666666667,1,1,1,1
199,0.937875752,0,0.04,1,0.473684211,1,0.548387097,0.333333333,0.325,0.285714286,1,0.420918367,0.695594126,-0.772008522,0.571428571,0.222222222,0.777777778,1,0,0,1
200,0.802939212,1,0,0,0,1,0.322580645,0.555555556,0.933333333,0,0,0.145918367,0.490654206,-0.994238771,0,0.222222222,0.611111111,1,0,1,0
201,0.630594522,1,0.76,1,0.368421053,1,0.290322581,0.333333333,0.775,0.857142857,0.75,0.649489796,0.564085447,-0.630002471,0.142857143,0.222222222,0.611111111,1,1,1,1
202,0.391449566,0,0.32,0,0,1,0.225806452,0.222222222,0.716666667,0.285714286,0.45,0.150510204,0.05941255,-1.322512501,0.642857143,0.333333333,0.222222222,1,0,1,0
203,0.113560454,0,0.16,1,0.526315789,0,0.451612903,0.666666667,0.208333333,0.857142857,0.85,0.434693878,0.455273698,0.350208132,0.071428571,0.222222222,0.722222222,1,0,0,2
204,0.648630595,1,0.72,0,0.315789474,0,0.951612903,0,0.733333333,0.714285714,0.95,0.362244898,0.368491322,0.50973441,1,0.833333333,0.333333333,1,0,0,2
205,0.176352705,0,0,1,0,1,0.725806452,0.222222222,0.291666667,1,0.05,0.651530612,0.620160214,0.109535538,0.428571429,0.388888889,0.111111111,1,0,1,2
206,0.762191049,0,0,1,0.842105263,1,0.096774194,0.222222222,0.758333333,0.714285714,0.85,0.065816327,0.248998665,0.792824396,0.571428571,0.222222222,0.833333333,1,0,1,2
207,0.510354041,0,0.4,0,0.368421053,0,0.758064516,0.666666667,0.85,0.571428571,0.8,0.352040816,0.224299065,-0.702849731,0,0,0.555555556,0,0,1,1
208,0.108884436,1,0.24,1,0.052631579,1,0.790322581,0,0.25,0.857142857,0.2,0.357653061,0.652870494,1.387590001,1,0.833333333,0.222222222,1,1,1,3
209,0.518370073,1,0,1,0,1,0.532258065,0.333333333,0.516666667,0.714285714,0.3,0.157653061,0.640854473,1.323041796,0.928571429,0.944444444,0.222222222,1,1,0,3
210,0.597194389,0,0.52,1,0,0,0.338709677,0,0.258333333,0.285714286,0.05,0.108673469,0.136849132,0.411989985,0.428571429,0,0.611111111,1,0,1,2
211,0.693386774,1,0.84,0,0,0,0.629032258,0,0.658333333,1,0,0.567346939,0.778371162,-0.015872404,0.714285714,0.5,0.444444444,1,0,1,2
212,0.366065464,1,0.68,0,0.473684211,0,0.983870968,0.444444444,0.458333333,0.571428571,0.85,0.101530612,0.38518024,-1.016369585,0.428571429,0.166666667,0.611111111,0,0,0,0
213,0.885771543,0,0.48,0,0.210526316,1,0.596774194,0.444444444,0.4,0.571428571,0.8,0.028061224,0.347129506,0.663727986,0.642857143,0.5,0.444444444,1,1,0,2
214,0.268537074,0,0.2,1,0,1,0.774193548,0.333333333,0.091666667,0,0,0.62755102,0.490654206,-1.303148039,0.285714286,0.277777778,0.444444444,1,1,0,0
215,0.992651971,1,0,0,0.157894737,1,0.822580645,1,0.841666667,0.285714286,0.35,0.536734694,0.67823765,0.915465986,0.928571429,0.277777778,0.333333333,1,1,1,3
216,0.436205745,0,0.28,1,0,1,0.758064516,0.111111111,0.841666667,1,0.1,0.276020408,0.666889186,-1.056942742,0,0.166666667,0.277777778,1,0,1,0
217,0.557782231,0,0.16,0,0.263157895,1,0.241935484,0.111111111,0.95,0.571428571,0.45,0.028061224,0.05540721,-0.235336301,0.571428571,0.055555556,0.777777778,1,1,1,1
218,0.925183701,0,0,0,0,1,0.35483871,0.333333333,0.266666667,0.285714286,0.05,0.412755102,0.97329773,-0.871597182,0.785714286,0.388888889,1,1,0,1,1
219,0.701402806,0,0.24,0,0.210526316,0,0.790322581,0,0.066666667,0.571428571,0.3,0.886734694,0.99799733,1.585845203,0.428571429,0.444444444,0.111111111,0,1,0,3
220,0.233132933,1,0.44,1,0.315789474,1,0.435483871,0.444444444,0.441666667,0.571428571,0.95,0.206122449,0.094793057,-1.411957871,1,0.944444444,0.444444444,1,0,1,0
221,0.106212425,0,0,0,0.263157895,1,0.612903226,0.444444444,0.258333333,0.142857143,0.5,0.133673469,0.452603471,-1.416568457,0.071428571,0.277777778,0.888888889,1,1,1,0
222,0.483633935,1,0.64,1,0.421052632,0,0.177419355,0.444444444,0.3,0.428571429,0.6,0.387244898,0.603471295,1.578468265,0.5,0.611111111,0.5,0,0,0,3
223,0.635270541,1,0,1,0.052631579,1,0.370967742,0.888888889,0.358333333,0.714285714,0.55,0.021428571,0.360480641,0.502357473,0.5,0.555555556,0.611111111,1,0,0,2
224,0.791583166,1,0.92,1,0.157894737,0,0.580645161,0,0.716666667,0.428571429,0.2,0.20255102,0.636181575,0.768849348,0.642857143,0.611111111,0,0,0,0,3
225,0.756847027,1,0.36,0,0.052631579,1,0.241935484,0.111111111,1,0.142857143,0.25,0.491836735,0.785714286,0.836163905,0.428571429,0.333333333,0.222222222,1,1,1,3
226,0.806279225,1,0.76,1,0.947368421,1,0.758064516,0,0.241666667,0,0.95,0.118877551,0.011348465,1.165359752,0.071428571,0.222222222,0.777777778,1,1,1,3
227,0.434201737,1,0.96,1,0,0,0.467741935,0.555555556,0.4,1,0.05,0.521428571,0.707610147,0.233099245,0.928571429,0.444444444,0.611111111,0,1,0,2
228,0.719438878,0,0.56,1,0.105263158,1,0.564516129,0,0.483333333,0.428571429,0.95,0.209693878,0.484646195,0.30779074,1,0.888888889,0.055555556,1,0,1,2
229,0.793587174,0,0.52,0,0.894736842,0,0.35483871,0.222222222,0.391666667,0.285714286,0.9,0.486734694,0.46728972,0.591802843,0.142857143,0.111111111,0.277777778,0,1,1,3
230,0.659318637,0,0,0,0.052631579,0,0.596774194,0.777777778,0.266666667,0.571428571,0.3,0.779591837,0.765687583,0.857372601,0.642857143,0.555555556,0.944444444,0,0,0,3
231,0.54241817,1,0.52,1,0.210526316,0,0.112903226,0.333333333,0.208333333,0,0.3,0.212244898,0.539385848,1.536972991,0.428571429,0.555555556,0.222222222,0,1,1,3
232,0.810955244,0,0.2,1,0.210526316,1,0.467741935,0.444444444,0.025,1,0.85,0.325510204,0.744325768,-1.38245012,0.857142857,0.333333333,0.611111111,1,0,0,0
233,0.628590514,0,0.2,1,0,0,0.403225806,0,0.933333333,0.285714286,0.95,0.117857143,0.124833111,0.094781662,0.071428571,0.277777778,1,1,1,0,1
234,0.018036072,0,0.48,0,0.631578947,1,0.064516129,0.777777778,0.516666667,0.142857143,0.75,0.292857143,0.091455274,1.043640279,0.285714286,0.444444444,0.222222222,1,1,0,2
235,0.682698731,1,0.52,0,0.315789474,1,0.14516129,0,0.408333333,0,0.4,0.075510204,0.738317757,-1.306836508,1,0.444444444,0.944444444,1,1,0,0
236,0.422177689,0,0.36,0,0.157894737,0,0.64516129,0,0.991666667,0.571428571,0.6,0.37244898,0.696261682,-0.615248595,0.928571429,0.666666667,1,1,0,1,1
237,0.812959252,1,0.8,1,0.736842105,1,0.064516129,0,0.858333333,0.571428571,0.8,0.287755102,0.320427236,1.503776771,0.142857143,0.055555556,0.333333333,1,1,1,3
238,0.553774215,0,0,0,0,0,0.580645161,1,0.858333333,0.857142857,0.05,0.658163265,0.628170895,-0.360744243,0.285714286,0,0.5,1,0,1,1
239,0.867067468,1,0,0,0,0,0.758064516,0.333333333,0.225,0.428571429,0.1,0.32244898,0.589452603,-1.294848984,0.5,0.111111111,0.5,1,1,1,0
240,0.088176353,1,0.68,0,0,1,0.758064516,0,0.491666667,1,0.05,0.269897959,0.339786382,1.323963913,0.428571429,0.055555556,0.777777778,1,1,1,2
241,0.148964596,0,0.88,1,0,0,0.677419355,0.444444444,0.891666667,0.857142857,0,0.649489796,0.837116155,0.172239509,0.142857143,0.333333333,0.277777778,1,0,0,2
242,0.214428858,1,0,0,0,1,0.790322581,0.222222222,0.641666667,0.714285714,1,0.340306122,0.240320427,1.587689438,0.357142857,0.055555556,0.055555556,1,0,0,3
243,0.946559786,0,0.56,0,0.105263158,0,0.129032258,0.555555556,0.25,0.571428571,0.5,0.596938776,0.696261682,-0.375498118,0.142857143,0.055555556,0.777777778,1,1,1,2
244,0.928523714,0,0.92,0,0.368421053,1,0.564516129,0.333333333,0.408333333,0.857142857,0.7,0.08622449,0.405874499,1.456748793,0.214285714,0.333333333,0.5,1,0,0,3
245,0.58249833,1,0.2,1,0.105263158,0,0.774193548,0.111111111,0.391666667,0.857142857,0.6,0.053571429,0.115487316,1.545272046,0.214285714,0.166666667,0.666666667,1,0,0,3
246,0.241148965,1,0.12,1,0.157894737,0,0.338709677,0.333333333,0.708333333,0.142857143,0.75,0.404591837,0.839786382,-1.702424794,0.785714286,0.166666667,0.5,0,0,1,0
247,0.515698063,0,0.2,0,0.157894737,1,0.741935484,0.333333333,0.158333333,0.428571429,0.75,0.25,0.257676903,-0.329392258,0.928571429,0.833333333,0.5,1,1,0,1
248,0.304609218,1,0.8,0,0.210526316,0,0.080645161,0.777777778,0.225,0.571428571,0.5,0.612755102,0.657543391,-0.256544997,0.5,0.277777778,0.277777778,1,0,1,1
249,0.745490982,1,0.32,1,0.157894737,1,0.451612903,0.666666667,0.208333333,0.142857143,0.2,0.125510204,0.359145527,-1.194338208,0.285714286,0,0.444444444,1,0,0,0
250,0.261857047,0,0.8,1,0,0,0.85483871,0.555555556,0.858333333,0.142857143,0.05,0.212755102,0.297730307,0.794668631,0.142857143,0.055555556,0.222222222,0,1,1,2
251,0.473613894,0,0,0,0,0,0.983870968,0,0.108333333,0.571428571,0,0.600510204,0.642189586,0.248775238,0.857142857,0.5,0.277777778,0,0,0,2
252,0.138276553,1,0.88,1,0,1,0.983870968,1,0.958333333,1,0.35,0.039795918,0.102803738,0.041298864,0.071428571,0.277777778,0.277777778,1,1,1,1
253,0.223112892,0,0.24,1,0.105263158,0,0.080645161,0.111111111,0.175,0.428571429,0.35,0.164795918,0.736982644,-0.869752947,0.571428571,0.277777778,0.722222222,1,1,1,0
254,0.633934536,1,0.88,1,0.473684211,0,0.274193548,0.555555556,0.425,0,0.85,0.360714286,0.922563418,-1.428555981,0.714285714,0.5,0.555555556,0,0,0,0
255,0.315297261,1,0.4,0,0.263157895,1,0.887096774,0.111111111,0.916666667,0.857142857,0.8,0.233163265,0.878504673,0.786369576,0.071428571,0.222222222,0,1,0,0,2
256,0.066800267,1,0.36,0,0.210526316,1,0.032258065,0,0.616666667,0.428571429,0.65,0.181632653,0.176902537,-1.468207021,0.5,0.444444444,0.444444444,1,1,1,0
257,0.004008016,1,0,1,0.052631579,0,0.483870968,0.444444444,0.508333333,0.857142857,0.55,0.47755102,0.599465955,-0.389329877,0.857142857,0,0.166666667,1,1,1,1
258,0.042084168,0,0.52,1,0,1,0.790322581,0.444444444,0.733333333,0.285714286,0.05,0.465306122,0.987983979,-0.968419489,0.642857143,0.444444444,0.722222222,1,1,0,0
259,0.706746827,1,0.44,1,0.315789474,1,0.064516129,0.444444444,0.683333333,0.714285714,0.85,0.091326531,0.70694259,1.132163532,0.285714286,0.055555556,0.055555556,1,1,1,3
260,0.169004676,0,0,1,0.368421053,1,0.919354839,0.666666667,0.816666667,0.857142857,0.5,0.976530612,0.953271028,-1.011758999,0.071428571,0.166666667,0.166666667,1,0,0,1
261,0.151636607,0,0.88,1,0,0,0.370967742,0.111111111,0.066666667,0.428571429,0.05,0.268367347,0.686915888,-0.078576374,0,0.055555556,0.555555556,1,1,1,1
262,0.621242485,1,0,0,0,1,0.870967742,0.555555556,0.925,0,0.05,0.079591837,0.301735648,-1.533677344,0.142857143,0.166666667,0.333333333,1,0,0,0
263,0.177688711,0,0.4,0,0.210526316,0,0.419354839,0.666666667,0.791666667,0.428571429,0.5,0.175510204,0.678905207,-1.472817607,0.357142857,0,0.722222222,0,1,0,0
264,0.815631263,0,0.84,0,0.421052632,0,0.258064516,0.777777778,0.808333333,0.142857143,0.8,0.441326531,0.828437917,1.057472038,0.642857143,0,0.722222222,1,0,1,3
265,0.995991984,1,0.44,0,0.263157895,1,0.887096774,1,0.166666667,0.142857143,0.75,0.791836735,0.73164219,-1.399970347,0.285714286,0.166666667,0.111111111,1,1,1,1
266,0.918503674,0,0,0,0.526315789,1,0.612903226,0.222222222,0.05,0.714285714,0.7,0.278571429,0.710280374,0.358507187,0.357142857,0.444444444,0.777777778,1,1,0,3
267,0.369405478,0,0.24,1,0.526315789,1,0.580645161,0.333333333,0.466666667,0.714285714,0.6,0.559693878,0.481975968,-0.414227042,0.928571429,0.222222222,0.666666667,1,1,1,1
268,0.52237809,1,0.44,1,0.210526316,0,0.725806452,0.888888889,0.108333333,0.571428571,0.25,0.189795918,0.128170895,0.529098872,0.285714286,0.333333333,0.833333333,1,1,0,2
269,0.521042084,1,0.72,1,0,0,0.419354839,0.222222222,0.566666667,0,0.3,0.655612245,0.745660881,-0.917703042,0.5,0.055555556,0.222222222,0,1,0,1
270,0.37742151,0,0.04,0,0.105263158,1,0.080645161,0.888888889,0.283333333,0.857142857,0.9,0.633673469,0.714953271,-1.527222523,1,0.722222222,0.222222222,1,1,0,0
271,0.152972612,0,0.64,1,0,1,0.032258065,0,0.075,1,0.1,0.154081633,0.498664887,-0.843011548,1,0.833333333,0.111111111,1,1,1,0
272,0.368737475,1,0.12,1,0.368421053,1,0.693548387,0.222222222,0.191666667,0,0.6,0.303061224,0.845794393,0.886880352,0.857142857,0.333333333,0.166666667,1,1,1,3
273,0.741482966,1,0,1,0.578947368,0,0.016129032,0.555555556,0.15,0.285714286,0.7,0.154591837,0.142857143,-0.487996419,0.214285714,0.222222222,0.388888889,1,0,1,1
274,0.19505678,0,0.2,1,0.263157895,1,0.451612903,0.888888889,0.441666667,0.142857143,0.75,0.947959184,0.957943925,0.19160397,0.857142857,0.722222222,0.666666667,1,1,1,2
275,0.480293921,0,0.96,0,0.157894737,0,0.967741935,0.444444444,0.375,0.428571429,0.4,0.205612245,0.956608812,0.428588095,1,0.611111111,0.722222222,1,1,1,2
276,0.775551102,0,0,0,0,1,0.951612903,0.777777778,0.383333333,0.428571429,0.65,0.016326531,0.673564753,1.508387357,0.285714286,0.277777778,0.611111111,1,1,1,3
277,0.521042084,1,0.92,1,0.157894737,1,0.096774194,0.222222222,0.533333333,0.428571429,0.95,0.301020408,0.303070761,-0.251934411,0.214285714,0.111111111,0.388888889,1,1,0,1
278,0.024716099,0,0.12,0,0.631578947,1,0,0.777777778,0.808333333,0.857142857,0.65,0.119897959,0.108144192,-1.574250501,0.214285714,0.222222222,0.388888889,1,0,1,0
279,0.21509686,1,0,0,0,0,0.596774194,0.333333333,0.891666667,1,0.2,0.321428571,0.259012016,-1.687670919,0.571428571,0.5,0.5,0,0,1,0
280,0.822979292,1,0.92,0,0.157894737,1,0.548387097,1,0.325,0.714285714,1,0.182142857,0.018024032,1.338717789,0.857142857,0.888888889,0.388888889,1,0,0,3
281,0.61990648,0,0.4,1,0,1,0.612903226,0.888888889,0.166666667,0.285714286,0.7,0.125510204,0.213618158,1.678979042,0.428571429,0.388888889,0.888888889,1,0,1,3
282,0.893787575,1,0.28,0,0.473684211,1,0.838709677,0.444444444,1,0.857142857,0.55,0.242346939,0.662883845,-1.10397072,1,0.555555556,0.888888889,1,0,1,1
283,0.105544422,0,0.88,0,0.315789474,1,0.064516129,0.444444444,0.25,0.285714286,0.35,0.537755102,0.953938585,-0.073965788,0.714285714,0.277777778,0,1,0,1,1
284,0.96993988,1,0.64,1,0.368421053,0,0.870967742,0,0.65,1,0.45,0.283163265,0.17623498,0.193448205,0.428571429,0.277777778,0.111111111,1,0,0,2
285,0.448229793,0,0.56,0,0,1,0.403225806,0.666666667,0.7,0,0.15,0.309693878,0.395193591,-0.596806251,0.5,0,0.222222222,1,0,0,1
286,0.074148297,1,0.56,1,0.315789474,0,0.225806452,0.222222222,0.183333333,0.857142857,0.35,0.693877551,0.928571429,0.956039144,0.214285714,0.222222222,0.055555556,0,0,0,3
287,0.709418838,0,0.76,0,0,1,0.35483871,0.111111111,0.75,1,0,0.07244898,0.800400534,1.416175635,0.142857143,0.277777778,0.166666667,1,1,0,3
288,0.460921844,0,0.32,1,0.842105263,1,0.387096774,0.777777778,0.033333333,0,1,0.34744898,0.122162884,-0.479697364,0.642857143,0.166666667,0.388888889,1,0,1,1
